Run,Final_Score,Best_Params,Best_Objs
Run_22,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_23,0.17255258181818198,"{'vds': 24.0, 'nfing': 6.0, 'wg': 50.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 22.383029999999998, 'PAE': 14.7611, 'Tj': 99.62872}"
Run_24,0.030930909090908898,"{'vds': 20.0, 'nfing': 4.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 22.659760000000002, 'PAE': 15.181120000000002, 'Tj': 91.03425}"
Run_25,0.07770636363636385,"{'vds': 20.0, 'nfing': 4.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 22.145229999999998, 'PAE': 15.04659, 'Tj': 94.6048}"
Run_26,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_27,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_28,0.06355899999999992,"{'vds': 20.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.42012, 'PAE': 14.364410000000001, 'Tj': 92.08601}"
Run_29,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_30,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_31,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_32,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_33,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_34,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_35,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_36,0.07028080000000017,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 24.25374, 'PAE': 15.09748, 'Tj': 98.51404000000001}"
