batchNum,vds,vgs,wg,nfing,gdg,gsg,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM
15,24,-1.6,25,6,52,78,3.48468,17.9955,-32.00706,63.69088,1.25188,9.93729,-50.64543,27.18254,-6.9285,11.18918,20.25404,8.02432
16,24,-1.6,25,8,22,33,3.56661,8.54541,-32.23275,54.91787,0.4894,13.03225,-57.14033,28.53286,-11.93627,13.52165,16.59659,7.9893
17,24,-1.6,25,8,22,48,3.60321,10.63341,-32.15368,56.69303,0.54839,12.78512,-55.74834,28.57719,-10.86501,13.33352,17.71218,7.98237
18,24,-1.6,25,8,22,78,3.48845,13.70045,-32.00515,57.17216,0.75016,12.03146,-54.49088,28.43662,-9.25739,12.78161,19.17923,7.97536
19,24,-1.6,25,8,52,48,3.46619,15.91835,-31.84458,58.8081,0.84118,11.44267,-52.57063,28.40883,-8.24756,12.28385,20.16127,8.0238
20,24,-1.6,25,8,52,78,3.46572,18.66857,-31.77441,62.59268,1.13658,10.18756,-51.21604,28.40823,-6.94854,11.32415,21.45969,8.01933
21,24,-1.6,50,2,22,33,3.44867,13.51766,-32.41862,61.60194,0.82327,12.18481,-54.5371,25.37652,-9.32148,13.00808,16.05505,7.99443
22,24,-1.6,50,2,22,48,3.45449,14.38308,-32.38254,62.37199,0.85743,12.10093,-53.96356,25.38384,-8.96858,12.95836,16.41526,7.99287
23,24,-1.6,50,2,22,78,3.46502,15.84256,-32.31313,63.12768,0.91535,11.96602,-53.03081,25.39706,-8.39081,12.88137,17.00625,7.99056
24,24,-1.6,50,2,52,48,3.46998,15.51015,-32.29047,63.19063,0.81795,11.51289,-52.24476,25.40327,-8.32416,12.33084,17.07911,7.99257
25,24,-1.6,50,2,52,78,3.46733,19.34413,-32.07554,65.79379,0.99193,11.11635,-50.1974,25.39996,-6.86555,12.10828,18.53441,7.9878
26,24,-1.6,50,4,22,33,3.48293,9.24499,-32.26451,62.36677,0.5631,12.07154,-55.77989,28.42974,-11.20976,12.63464,17.21999,7.98358
27,24,-1.6,50,4,22,48,3.49647,10.29522,-32.20976,63.41736,0.59433,11.95971,-55.05891,28.4466,-10.63178,12.55404,17.81482,7.98146
28,24,-1.6,50,4,22,78,3.519,13.08526,-32.00635,63.61147,0.72887,11.67561,-53.32609,28.4745,-9.22535,12.40448,19.24915,7.97829
29,24,-1.6,50,4,52,48,3.47732,15.79649,-31.83294,65.25704,0.88476,11.34021,-51.54156,28.42275,-8.06932,12.22497,20.35343,7.97529
30,24,-1.6,50,4,52,78,3.4198,19.88052,-31.54845,69.15084,1.10821,10.78637,-49.97651,28.3503,-6.41761,11.89458,21.9327,8.02211
31,24,-1.6,50,6,22,33,3.51879,11.06408,-31.81726,63.73414,0.71647,12.17959,-54.63559,30.23515,-10.43842,12.89606,19.79673,8.0232
32,24,-1.6,50,6,22,48,3.55999,12.86681,-31.65332,65.45932,0.75081,12.06042,-53.66921,30.28569,-9.63529,12.81122,20.65041,8.02201
33,24,-1.6,50,6,22,78,3.60034,17.55179,-31.21708,67.17963,0.93659,11.65959,-51.40421,30.33465,-7.73803,12.59576,22.59662,8.02008
34,24,-1.6,50,6,52,48,3.50229,15.40517,-31.46653,63.76499,0.92392,11.58392,-52.52309,30.21474,-8.44815,12.50784,21.76659,8.02024
35,24,-1.6,50,6,52,78,3.48745,19.44206,-31.16383,66.79192,1.07525,11.0961,-50.75267,30.19629,-6.9002,12.17135,23.29608,8.01843
36,24,-1.6,50,8,22,33,3.44275,10.8785,-31.56156,64.89172,0.71978,12.06346,-54.40408,31.38965,-10.3769,12.78325,21.01275,8.01979
37,24,-1.6,50,8,22,48,3.49384,13.33887,-31.27721,66.81176,0.77556,11.89348,-53.08325,31.45363,-9.25727,12.66904,22.19636,8.01897
38,24,-1.6,50,8,22,78,3.51329,18.83032,-30.69465,70.18762,0.97883,11.38595,-50.86291,31.47774,-7.02646,12.36293,24.45127,8.01763
39,24,-1.6,50,8,52,48,3.44426,16.53775,-31.01381,66.06025,1.00745,11.36725,-51.61693,31.39156,-7.81883,12.3747,23.57273,8.01784
40,24,-1.6,50,8,52,78,3.39863,20.04003,-30.71937,69.4469,1.10206,10.8601,-50.58956,31.33363,-6.40336,11.96216,24.93028,8.01673
41,24,-1.6,75,2,22,33,3.39904,18.36755,-31.94904,74.73275,1.24193,10.93945,-50.189,27.07447,-6.9504,12.18138,20.12407,7.97835
42,24,-1.6,75,2,22,48,3.41384,19.14298,-31.90459,75.30561,1.26673,10.88837,-50.03951,27.09335,-6.69381,12.1551,20.39954,7.97769
43,24,-1.6,75,2,22,78,3.45141,20.4643,-31.81536,74.4923,1.30473,10.8165,-49.79943,27.14088,-6.27317,12.12123,20.86771,7.97663
44,24,-1.6,75,2,52,48,3.40502,20.46814,-31.73017,74.14848,1.29879,10.60172,-49.33692,27.08212,-6.11013,11.9005,20.97199,7.97777
45,24,-1.6,75,2,52,78,3.42972,21.74582,-31.65906,73.44569,1.30823,10.49164,-49.38266,27.1135,-5.72192,11.79987,21.39158,7.97603
46,24,-1.6,75,4,22,33,3.34598,19.62707,-31.18967,79.43705,1.38304,10.80015,-50.15649,30.01645,-6.49897,12.18319,23.51748,8.0172
47,24,-1.6,75,4,22,48,3.37249,20.43184,-31.1395,78.88636,1.37639,10.77835,-50.15464,30.05072,-6.26317,12.15474,23.78755,8.01687
48,24,-1.6,75,4,22,78,3.40969,21.21102,-31.10885,75.13356,1.34552,10.74211,-50.47811,30.09837,-6.05582,12.08763,24.04254,8.01634
49,24,-1.6,75,4,52,48,3.37982,21.72881,-30.97206,77.74996,1.38572,10.38268,-49.82975,30.06015,-5.60571,11.7684,24.45444,8.01689
50,24,-1.6,75,4,52,78,3.39547,22.49606,-30.9831,75.57953,1.33353,10.28345,-50.35389,30.08021,-5.40684,11.61698,24.67338,8.01607
51,24,-1.6,75,6,22,33,3.04525,18.92999,-30.83764,78.68546,1.409,10.87928,-51.02409,31.36836,-6.51797,12.28828,24.85039,8.01508
52,24,-1.6,75,6,22,48,3.0978,20.03442,-30.72743,77.41944,1.38155,10.88535,-51.04919,31.44265,-6.20361,12.2669,25.23904,8.0152
53,24,-1.6,75,6,22,78,3.13209,21.30251,-30.61457,74.86493,1.32843,10.78839,-51.26458,31.49046,-5.78606,12.11682,25.7044,8.01524
54,24,-1.6,75,6,52,48,3.38461,20.47424,-30.69353,74.21137,1.44481,10.5508,-50.56169,31.82721,-6.22451,11.99561,25.6027,8.0152
55,24,-1.6,75,6,52,78,3.38756,21.2119,-30.64319,73.38968,1.37112,10.41058,-51.03432,31.83099,-5.92039,11.7817,25.9106,8.01517
56,24,-1.6,75,8,22,33,3.25021,17.87048,-30.44708,78.44984,1.37997,10.82793,-51.13335,32.90063,-7.06492,12.20791,25.83571,8.01478
57,24,-1.6,75,8,22,48,3.30275,19.28144,-30.27307,78.82783,1.34728,10.80709,-51.06482,32.97027,-6.61064,12.15437,26.35962,8.01505
58,24,-1.6,75,8,22,78,3.33006,20.91552,-30.10463,76.63205,1.26773,10.6268,-51.39982,33.00603,-6.02221,11.89454,26.98382,8.0152
59,24,-1.6,75,8,52,48,3.3151,20.11422,-30.14546,76.47762,1.41649,10.43722,-50.44253,32.98647,-6.07147,11.85371,26.915,8.01513
60,24,-1.6,75,8,52,78,3.32563,21.57675,-30.01581,75.74548,1.30424,10.2583,-51.07902,33.00025,-5.53282,11.56254,27.46744,8.0152
61,24,-1.6,100,2,22,33,3.08506,22.27326,-31.47258,84.16147,1.55184,9.91588,-50.17132,27.90294,-5.10322,11.46772,22.79972,8.01704
62,24,-1.6,100,2,22,48,3.10256,22.61997,-31.45287,83.39021,1.54222,9.9202,-50.24288,27.9275,-5.02843,11.46242,22.89907,8.01683
63,24,-1.6,100,2,22,78,3.13781,23.12305,-31.42882,80.49359,1.52036,9.93833,-50.44079,27.97657,-4.93755,11.45869,23.03902,8.0165
64,24,-1.6,100,2,52,48,3.08691,22.32226,-31.58417,78.01735,1.5587,9.75936,-50.4688,27.90554,-5.04239,11.31806,22.86314,8.01652
65,24,-1.6,100,2,52,78,3.10766,22.80097,-31.57441,76.20846,1.53679,9.72886,-50.69515,27.93464,-4.93332,11.26565,23.00132,8.01607
66,24,-1.6,100,4,22,33,3.01009,21.9506,-30.79438,88.15933,1.60591,9.75871,-50.64059,30.8064,-5.11567,11.36462,25.69073,8.01308
67,24,-1.6,100,4,22,48,3.05514,22.43754,-30.76844,85.626,1.56696,9.82183,-50.85547,30.87091,-5.04862,11.38879,25.82229,8.01316
68,24,-1.6,100,4,22,78,3.11431,23.01331,-30.75638,80.78659,1.5053,9.89558,-51.27469,30.95422,-4.98775,11.40087,25.96647,8.01327
69,24,-1.6,100,4,52,48,3.04305,23.01381,-30.71263,79.97351,1.55693,9.66003,-51.06688,30.85369,-4.81153,11.21696,26.04215,8.01329
70,24,-1.6,100,4,52,78,3.08514,23.54459,-30.72768,77.69279,1.49235,9.70958,-51.4967,30.91334,-4.76848,11.20193,26.14487,8.01339
71,24,-1.6,100,6,22,33,2.71878,21.31829,-30.44547,84.07862,1.50302,10.07253,-51.73449,32.12526,-5.33576,11.57555,26.7895,8.01373
72,24,-1.6,100,6,22,48,2.77306,21.94533,-30.37319,80.44549,1.44928,10.15695,-52.03789,32.2111,-5.21937,11.60592,26.99173,8.01411
73,24,-1.6,100,6,22,78,2.80446,22.57078,-30.3283,76.75249,1.37028,10.14239,-52.59286,32.26001,-5.06164,11.50721,27.19837,8.01457
74,24,-1.6,100,6,52,48,2.74049,21.34011,-30.49338,73.17304,1.43195,10.16515,-52.39394,32.15979,-5.38825,11.5971,26.77154,8.01434
75,24,-1.6,100,6,52,78,2.75159,21.73373,-30.44938,71.57548,1.36934,10.09779,-52.71988,32.17734,-5.2297,11.46489,26.94764,8.01482
76,24,-1.6,100,8,22,33,2.95459,20.05558,-29.94518,84.47295,1.45011,10.08601,-51.40821,33.73587,-5.92877,11.53612,27.80711,8.01411
77,24,-1.6,100,8,22,48,2.99321,20.84176,-29.84448,82.46629,1.37951,10.0816,-51.69338,33.79228,-5.70063,11.46111,28.09164,8.01455
78,24,-1.6,100,8,22,78,2.9835,21.6553,-29.81027,78.6134,1.27261,9.86631,-52.0031,33.77816,-5.38197,11.13439,28.3962,8.01497
79,24,-1.6,100,8,52,48,3.00929,21.13533,-29.80686,77.0373,1.38544,9.94756,-51.65145,33.81554,-5.52341,11.333,28.29212,8.01465
80,24,-1.6,100,8,52,78,2.98927,21.95937,-29.76614,74.36106,1.28011,9.70556,-51.9552,33.78655,-5.17052,10.9829,28.61603,8.01506
81,28,-1.6,25,2,22,33,4.42247,9.337,-32.68881,58.34078,0.29217,13.04801,-57.38065,23.44635,-11.69091,13.3185,11.75544,8.009
82,28,-1.6,25,2,22,48,4.40961,10.28925,-32.70216,60.28537,0.30798,12.87098,-56.62738,23.4337,-11.16235,13.15437,12.27135,8.0003
83,28,-1.6,25,2,22,78,4.40324,12.49033,-32.68989,62.22503,0.35829,12.58176,-55.25862,23.42742,-10.06383,12.91117,13.36359,7.98798
84,28,-1.6,25,2,52,48,4.57164,10.76385,-32.75335,60.57923,0.32205,11.8135,-55.83415,23.59042,-10.92322,12.11943,12.6672,7.97717
85,28,-1.6,25,2,52,78,4.90729,19.6609,-32.42668,69.13799,0.62908,10.94966,-50.35684,23.89812,-7.47688,11.56121,16.42124,8.00858
86,28,-1.6,25,4,22,33,4.4064,8.06788,-32.55056,59.04423,0.22545,13.17724,-58.04518,26.44083,-12.41632,13.37114,14.02452,8.01624
87,28,-1.6,25,4,22,48,4.74793,10.11951,-32.57854,61.51964,0.30665,12.83216,-56.5746,26.76504,-11.57342,13.11223,15.19162,8.00347
88,28,-1.6,25,4,22,78,4.51909,13.89631,-32.54095,64.77257,0.58741,11.97203,-54.26559,26.55051,-9.42201,12.55121,17.1285,7.99028
89,28,-1.6,25,4,52,48,4.26465,21.33163,-32.36233,73.03218,1.07879,10.66928,-50.26658,26.29883,-6.3274,11.74806,19.97144,7.97745
90,28,-1.6,25,4,52,78,3.97021,20.0314,-32.40508,77.19805,1.44906,9.25292,-50.33827,25.98813,-5.65814,10.70198,20.32999,8.02419
91,28,-1.6,25,6,22,33,4.43714,8.50836,-32.42734,59.41702,0.30935,13.26792,-57.71036,28.23194,-12.21978,13.55521,16.01216,7.9949
92,28,-1.6,25,6,22,48,4.43706,10.54641,-32.41988,62.36881,0.38663,12.91294,-56.34004,28.23187,-11.10579,13.28037,17.12608,7.98669
93,28,-1.6,25,6,22,78,4.53913,13.85981,-32.33073,64.26026,0.66684,11.99959,-54.24336,28.33064,-9.46889,12.66218,18.86175,7.97872
94,28,-1.6,25,6,52,48,3.96556,19.74692,-32.1581,66.58791,0.9168,11.33413,-51.8902,27.74396,-6.98946,12.24451,20.7545,8.02057
95,28,-1.6,25,6,52,78,3.76081,19.77451,-32.21757,71.51771,1.34825,9.7239,-50.73601,27.51372,-6.03274,11.07215,21.48099,8.01798
96,28,-1.6,25,8,22,33,4.23287,9.36986,-32.2867,60.14432,0.30482,13.33232,-57.0993,29.27665,-11.59581,13.60016,17.68083,7.98321
97,28,-1.6,25,8,22,48,4.2507,12.38159,-32.21108,62.97666,0.40761,12.92544,-55.38234,29.2949,-10.15433,13.2997,19.14057,7.97673
98,28,-1.6,25,8,22,78,3.99733,16.5382,-31.98913,66.11252,0.76043,11.83475,-53.19686,29.028,-7.96367,12.58452,21.06433,8.02104
99,28,-1.6,25,8,52,48,4.53358,16.03902,-32.0009,67.82291,0.5663,11.29763,-51.73492,29.57472,-8.3454,11.84764,21.22932,8.02286
100,28,-1.6,25,8,52,78,4.40516,21.48178,-31.77725,78.96921,1.05642,9.839,-50.08148,29.44991,-5.78426,10.89462,23.66565,8.01834
101,28,-1.6,50,2,22,33,4.06337,13.29796,-32.56224,66.86419,0.61815,12.7132,-55.20132,26.08886,-9.55439,13.3124,16.53448,7.99029
102,28,-1.6,50,2,22,48,4.06784,14.25503,-32.5453,67.76194,0.64682,12.62093,-54.74499,26.09364,-9.16396,13.24745,16.92968,7.98884
103,28,-1.6,50,2,22,78,4.07579,16.06922,-32.49819,68.89884,0.70618,12.46477,-53.95205,26.10212,-8.45887,13.14803,17.64325,7.9867
104,28,-1.6,50,2,52,48,4.09234,15.09747,-32.5084,68.20693,0.5576,11.92758,-53.56774,26.11972,-8.65539,12.4599,17.46433,7.9875
105,28,-1.6,50,2,52,78,4.07794,20.9606,-32.26331,73.34204,0.77041,11.44066,-50.3709,26.1044,-6.50832,12.18379,19.59608,7.98278
106,28,-1.6,50,4,22,33,3.72127,11.61772,-32.26725,68.2942,0.51218,12.85559,-55.35813,28.71721,-9.9055,13.33801,18.8117,7.97828
107,28,-1.6,50,4,22,48,3.75108,13.43288,-32.20332,69.79726,0.56936,12.7218,-54.62696,28.75186,-9.15883,13.25945,19.59303,7.976
108,28,-1.6,50,4,22,78,4.07587,17.64894,-31.96185,70.54358,0.76096,12.35343,-52.88639,29.1125,-7.88396,13.08554,21.22854,8.02258
109,28,-1.6,50,4,52,48,4.04254,18.67494,-31.91329,72.33592,0.77426,11.81227,-51.57482,29.07684,-7.33027,12.56051,21.74657,8.02183
110,28,-1.6,50,4,52,78,3.95324,22.87293,-31.74434,76.37549,0.98458,11.16925,-50.34182,28.97983,-5.81096,12.13424,23.16887,8.01871
111,28,-1.6,50,6,22,33,4.15886,10.82387,-32.00056,69.22783,0.54219,12.76998,-55.4267,30.96096,-10.7179,13.29591,20.24306,8.02282
112,28,-1.6,50,6,22,48,4.21298,12.60425,-31.89386,71.00201,0.56884,12.62841,-54.46897,31.01711,-9.93475,13.17452,21.08235,8.02159
113,28,-1.6,50,6,22,78,4.25497,17.92457,-31.53459,73.61244,0.76787,12.16531,-52.19471,31.06018,-7.79402,12.905,23.26616,8.01967
114,28,-1.6,50,6,52,48,4.0635,19.80349,-31.53772,73.62984,0.94004,11.75912,-51.53311,30.86021,-7.02742,12.68008,23.8328,8.01787
115,28,-1.6,50,6,52,78,3.94569,22.21985,-31.41547,76.6878,1.07882,11.11521,-50.85653,30.73245,-5.94361,12.1782,24.78884,8.01662
116,28,-1.6,50,8,22,33,4.03844,12.97042,-31.63765,71.7818,0.68032,12.70667,-54.28263,32.08273,-9.65902,13.37009,22.42372,8.01861
117,28,-1.6,50,8,22,48,4.07538,15.46192,-31.43597,73.711,0.73765,12.49165,-53.20775,32.12228,-8.64925,13.20582,23.47303,8.01807
118,28,-1.6,50,8,22,78,4.0479,20.10642,-31.07663,76.50605,0.92081,11.92107,-51.72528,32.09289,-6.83617,12.81383,25.25672,8.01722
119,28,-1.6,50,8,52,48,4.08567,16.01278,-31.39325,70.76473,0.70546,12.0158,-52.65934,32.13324,-8.27503,12.6978,23.85821,8.01828
120,28,-1.6,50,8,52,78,4.05814,23.29264,-30.89356,79.06934,0.95457,11.29731,-50.53775,32.10387,-5.71018,12.22163,26.39369,8.01699
121,28,-1.6,75,2,22,33,3.61709,19.86835,-32.12782,79.62703,1.09617,11.77677,-51.00752,27.34451,-6.52986,12.85197,20.81465,8.02443
122,28,-1.6,75,2,22,48,3.6291,20.94423,-32.08055,80.46668,1.12932,11.7168,-50.71468,27.3589,-6.20802,12.82377,21.15088,8.024
123,28,-1.6,75,2,22,78,3.6569,22.69745,-31.98785,79.79413,1.17674,11.63567,-50.25064,27.39204,-5.69635,12.78718,21.69569,8.0233
124,28,-1.6,75,2,52,48,3.98532,22.51623,-31.98895,82.16821,1.22772,11.02739,-49.8198,27.76554,-5.75051,12.24472,22.01504,8.02297
125,28,-1.6,75,2,52,78,3.99607,23.68103,-31.93261,81.22481,1.22938,10.88547,-50.02992,27.77725,-5.41022,12.10284,22.36703,8.02155
126,28,-1.6,75,4,22,33,3.95842,20.8609,-31.42519,89.18741,1.21805,11.40846,-50.01515,30.74643,-6.28957,12.61035,24.45685,8.01821
127,28,-1.6,75,4,22,48,4.00757,22.156,-31.34856,89.12785,1.22047,11.38183,-50.0955,30.80003,-5.96247,12.58248,24.83755,8.0178
128,28,-1.6,75,4,22,78,4.07728,23.91504,-31.24543,85.79454,1.2233,11.31985,-50.26246,30.87491,-5.51568,12.51904,25.35923,8.01712
129,28,-1.6,75,4,52,48,3.93085,23.47687,-31.38319,82.80293,1.29197,11.14191,-50.29098,30.71607,-5.59284,12.41777,25.12324,8.01623
130,28,-1.6,75,4,52,78,3.91209,23.96779,-31.38346,80.97857,1.28262,10.94498,-50.67847,30.6953,-5.36686,12.21155,25.32844,8.01567
131,28,-1.6,75,6,22,33,3.63367,19.52981,-31.16651,86.4283,1.25227,11.65739,-51.49147,32.13558,-6.62349,12.89837,25.51209,8.01594
132,28,-1.6,75,6,22,48,3.68658,21.47528,-31.012,86.4635,1.27448,11.57153,-51.09404,32.19837,-6.01913,12.82894,26.17923,8.01608
133,28,-1.6,75,6,22,78,3.70578,23.1483,-30.88228,84.72876,1.26053,11.36494,-51.191,32.22092,-5.4268,12.60092,26.79412,8.01614
134,28,-1.6,75,6,52,48,4.03171,22.56156,-30.90473,85.27684,1.3326,11.04688,-50.56287,32.58702,-5.72714,12.37068,26.85988,8.01582
135,28,-1.6,75,6,52,78,3.99163,23.48814,-30.86522,85.28305,1.28748,10.75798,-51.18942,32.54362,-5.27321,12.03077,27.27042,8.0157
136,28,-1.6,75,8,22,33,3.50494,19.57211,-30.77945,85.36468,1.27914,11.68341,-51.73311,33.22831,-6.53404,12.94989,26.69427,8.01579
137,28,-1.6,75,8,22,48,3.57324,21.58274,-30.58457,86.39605,1.27635,11.65654,-51.34538,33.31214,-5.95621,12.91167,27.35593,8.01623
138,28,-1.6,75,8,22,78,3.60929,23.56356,-30.39739,84.38319,1.22436,11.46367,-51.35334,33.35573,-5.315,12.65415,28.04073,8.01659
139,28,-1.6,75,8,52,48,3.94802,21.75507,-30.49591,85.36234,1.33823,11.09325,-50.62038,33.74531,-5.85136,12.42537,27.89395,8.01595
140,28,-1.6,75,8,52,78,3.91673,23.40565,-30.37679,85.54244,1.26195,10.80036,-51.08995,33.71074,-5.17794,12.04593,28.53281,8.01608
141,28,-1.6,100,2,22,33,3.65277,24.15332,-31.77916,92.09592,1.4439,10.67837,-50.32598,28.63653,-5.00943,12.10419,23.6271,8.01651
142,28,-1.6,100,2,22,48,3.67078,24.55907,-31.75749,91.27715,1.43493,10.67717,-50.41336,28.65789,-4.92537,12.09261,23.73252,8.01638
143,28,-1.6,100,2,22,78,3.70767,25.19613,-31.71647,88.14056,1.41526,10.68673,-50.61384,28.70132,-4.80408,12.08032,23.89724,8.01616
144,28,-1.6,100,2,52,48,4.00999,24.79448,-31.73143,87.04281,1.43918,10.40528,-50.54123,29.04174,-5.11126,11.82988,23.93048,8.01653
145,28,-1.6,100,2,52,78,4.03234,25.50249,-31.69193,85.14931,1.42013,10.35556,-50.74679,29.06587,-4.94414,11.75956,24.12173,8.0161
146,28,-1.6,100,4,22,33,3.91082,22.66449,-31.1269,101.41133,1.54338,10.2892,-50.62085,31.94328,-5.34361,11.8283,26.59967,8.01401
147,28,-1.6,100,4,22,48,3.97788,23.37962,-31.08018,98.91558,1.50599,10.33477,-50.89881,32.01712,-5.21555,11.83332,26.80157,8.01407
148,28,-1.6,100,4,22,78,4.06791,24.35444,-31.02198,93.97749,1.45325,10.37533,-51.33263,32.11432,-5.03482,11.81655,27.07949,8.01414
149,28,-1.6,100,4,52,48,4.00914,24.63546,-31.00862,91.54426,1.50118,10.24265,-51.06834,32.05112,-4.93971,11.73366,27.1114,8.01414
150,28,-1.6,100,4,52,78,4.05583,25.3123,-30.99597,89.50672,1.44757,10.23507,-51.46584,32.1014,-4.81333,11.66879,27.28808,8.01422
151,28,-1.6,100,6,22,33,3.2594,22.56134,-30.76307,94.30663,1.49235,10.89359,-51.25209,32.91289,-5.25639,12.36549,27.65651,8.01518
152,28,-1.6,100,6,22,48,3.32097,23.56572,-30.6535,91.01883,1.45356,10.92842,-51.31793,32.99416,-5.00227,12.35421,27.99189,8.01562
153,28,-1.6,100,6,22,78,3.34564,24.25605,-30.59367,87.60646,1.3774,10.8352,-51.76556,33.0263,-4.76094,12.17494,28.26537,8.01613
154,28,-1.6,100,6,52,48,3.70392,24.82783,-30.52391,88.34202,1.4982,10.58139,-51.1759,33.46813,-4.88085,12.0602,28.58728,8.01541
155,28,-1.6,100,6,52,78,3.733,25.3253,-30.49912,86.49777,1.39603,10.50541,-51.69838,33.5021,-4.72561,11.87231,28.77648,8.01588
156,28,-1.6,100,8,22,33,3.48419,21.50898,-30.32754,93.71425,1.49561,10.8483,-51.06819,34.45192,-5.79028,12.33141,28.66164,8.01544
157,28,-1.6,100,8,22,48,3.55984,22.61109,-30.18028,92.05818,1.43759,10.9183,-51.16288,34.5452,-5.51047,12.33413,29.03473,8.01612
158,28,-1.6,100,8,22,78,3.59237,23.78861,-30.06384,88.55492,1.33334,10.78219,-51.01534,34.58471,-5.1164,12.07848,29.46831,8.0168
159,28,-1.6,100,8,52,48,3.58946,24.70159,-30.0033,88.34765,1.46667,10.58621,-50.92889,34.58119,-4.81765,12.03051,29.76353,8.01597
160,28,-1.6,100,8,52,78,3.64021,25.6695,-29.92137,84.83959,1.32226,10.5393,-51.00222,34.64216,-4.5871,11.82213,30.05506,8.01668
1,16,-1.5,25,2,22,33,2.62511,9.34263,-32.39514,49.614,0.20473,11.3995,-57.92891,21.18117,-10.6566,11.60423,10.52457,8.00904
2,16,-1.5,25,2,22,48,2.61474,10.02972,-32.42157,50.81665,0.21013,11.24108,-57.40459,21.16399,-10.28252,11.45121,10.88147,8.00453
3,16,-1.5,25,2,22,78,2.60369,11.34005,-32.43082,51.47704,0.22652,10.99871,-56.47061,21.14559,-9.61019,11.22523,11.5354,7.99817
4,16,-1.5,25,2,52,48,2.75161,10.65443,-32.45559,50.61958,0.22274,10.63776,-56.85045,21.38557,-10.13294,10.8605,11.25263,7.9966
5,16,-1.5,25,2,52,78,2.71875,13.07456,-32.43385,51.07237,0.26566,10.147,-55.23349,21.33338,-8.93629,10.41266,12.39709,7.98793
6,16,-1.5,25,4,22,33,2.61636,8.69838,-32.11509,50.12238,0.19605,11.9,-57.72704,24.17698,-11.08637,12.09605,13.09061,7.9846
7,16,-1.5,25,4,22,48,2.59801,9.77991,-32.11701,51.24871,0.22559,11.59295,-57.48272,24.14641,-10.46568,11.81853,13.68073,7.98012
8,16,-1.5,25,4,22,78,2.52975,11.93865,-32.03169,51.47267,0.32912,11.00651,-56.20182,24.03078,-9.28256,11.33563,14.74822,8.025
9,16,-1.5,25,4,52,48,2.70896,11.51051,-32.105,51.67685,0.31239,10.35795,-55.9115,24.32803,-9.5981,10.67034,14.72993,8.02373
10,16,-1.5,25,4,52,78,2.56258,14.56592,-31.97843,53.19713,0.48794,9.4981,-54.16795,24.08677,-7.88744,9.98604,16.19932,8.01957
11,16,-1.5,25,6,22,33,2.65591,9.64026,-31.83453,50.84447,0.26169,11.59175,-57.07142,26.00305,-10.60726,11.85344,15.39579,8.02264
12,16,-1.5,25,6,22,48,2.62287,10.81252,-31.78909,52.54127,0.29337,11.24105,-56.393,25.94868,-9.95408,11.53441,15.9946,8.02031
13,16,-1.5,25,6,22,78,2.53466,12.9279,-31.65696,52.17595,0.40053,10.60335,-54.97213,25.80011,-8.76491,11.00388,17.0352,8.01772
14,16,-1.5,25,6,52,48,2.79831,10.89297,-31.84053,50.86463,0.28871,10.68986,-56.18277,26.22988,-10.09904,10.97857,16.13084,8.0192
15,16,-1.5,25,6,52,78,2.68043,14.02509,-31.66396,52.28771,0.432,9.8128,-54.18173,26.04296,-8.41026,10.2448,17.6327,8.01605
16,16,-1.5,25,8,22,33,2.52062,11.18035,-31.53886,51.5998,0.4162,11.55157,-56.29609,27.02537,-9.6842,11.96777,17.34117,8.01766
17,16,-1.5,25,8,22,48,2.48216,12.35104,-31.45882,52.86164,0.45684,11.17243,-55.56529,26.95859,-9.0717,11.62927,17.8869,8.0164
18,16,-1.5,25,8,22,78,2.36672,13.72383,-31.32624,52.43133,0.56356,10.47023,-54.60225,26.75176,-8.15544,11.03379,18.59632,8.01509
19,16,-1.5,25,8,52,48,2.72603,10.96137,-31.59456,50.66969,0.32736,10.85169,-55.99977,27.36561,-9.9977,11.17906,17.3679,8.017
20,16,-1.5,25,8,52,78,2.61102,13.84159,-31.38933,52.13004,0.45205,9.94543,-54.3294,27.17839,-8.43796,10.39747,18.74044,8.01461
21,16,-1.5,50,2,22,33,2.46112,12.00529,-32.04552,54.93665,0.40668,11.15803,-56.04446,23.91133,-9.19597,11.56471,14.71536,8.02439
22,16,-1.5,50,2,22,48,2.4615,12.47323,-32.03079,55.16085,0.41059,11.08704,-55.71542,23.91199,-8.98757,11.49762,14.92442,8.02353
23,16,-1.5,50,2,22,78,2.46239,13.37945,-31.99656,55.19156,0.42617,10.96996,-55.20004,23.91356,-8.6115,11.39613,15.30206,8.02229
24,16,-1.5,50,2,52,48,2.38097,13.64542,-32.02518,54.54079,0.51381,10.57284,-55.08403,23.76754,-8.28909,11.08664,15.47845,8.02177
25,16,-1.5,50,2,52,78,2.37033,15.09982,-31.96558,54.19523,0.55079,10.33237,-54.44115,23.74809,-7.69,10.88316,16.05809,8.02012
26,16,-1.5,50,4,22,33,2.45292,11.66143,-31.51443,56.91585,0.41786,11.12998,-55.48008,26.90713,-9.31358,11.54784,17.59355,8.01577
27,16,-1.5,50,4,22,48,2.44958,12.46619,-31.44579,57.33082,0.42776,10.97583,-54.94029,26.90122,-8.93827,11.40359,17.96295,8.01513
28,16,-1.5,50,4,22,78,2.44079,14.17512,-31.29628,55.8422,0.47675,10.68963,-54.02797,26.88561,-8.1928,11.16638,18.6928,8.01427
